State,City,Street,Zipcode,Latitude,Longitude,Bedroom,Bathroom,Area,PPSq,LotArea,ConvertedLot,LotUnit,MarketEstimate,RentEstimate,Price
AL,Montgomery,Felder Ave,36104,32.356705,-86.30008,5.0,4.0,4567.0,65.46967374644187,0.8300000000000001,0.8300000000000001,acres,nan,nan,299000.0
AL,Birmingham,11th Ave S APT 202,35205,33.50458,-86.78514,2.0,2.0,1566.0,214.49553001277138,0.0,0.0,sqft,nan,nan,335900.0
AL,Wilmer,Trace Ln,36587,30.877403,-88.30783,3.0,2.0,2000.0,49.95,0.4655,0.4655,acres,93200,688,99900.0
AL,Huntsville,Acorn Grove Ln SW,35824,34.660786,-86.73575,3.0,3.0,2519.0,148.86859865025804,6098.4,0.13999999999999999,sqft,374400,2184,375000.0
AL,Birmingham,4th Ave S,35206,33.56158,-86.72133,4.0,1.0,1325.0,113.20754716981132,0.27,0.27,acres,nan,nan,150000.0
AL,Birmingham,Westridge Cir,35235,33.633404,-86.66044,4.0,2.0,2354.0,97.66355140186916,0.35,0.35,acres,nan,nan,229900.0
AL,Daphne,Sanibel Loop,36526,30.599081,-87.86608,3.0,2.0,1885.0,185.6233421750663,10105.92,0.232,sqft,nan,nan,349900.0
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
AL,Mobile,Fathbrook Ln,36693,30.620256,-88.145485,3.0,2.0,1224.0,147.05882352941177,6712.596,0.1541,sqft,179200,1494,180000.0
AL,Foley,Surrey Loop,36535,30.419397,-87.69455,3.0,2.0,1743.0,200.2294893861159,6272.64,0.14400000000000002,sqft,nan,nan,349000.0
AL,Gadsden,N Thirtieth St,35904,34.023613,-86.0518,4.0,2.0,1295.0,100.38610038610038,7500.0,0.1721763085399449,sqft,95100,1192,130000.0
AL,Enterprise,Kate St,36330,31.30808,-85.871994,3.0,1.0,1242.0,108.69565217391305,0.33999999999999997,0.33999999999999997,acres,133700,1164,135000.0
AL,Wetumpka,Jug Factory Rd,36093,32.53193,-86.11993,4.0,3.0,3202.0,118.67582760774516,3.57,3.57,acres,360700,2231,380000.0
AL,Gulf Shores,W Lagoon Ave #17-B,36542,30.245024,-87.71913,2.0,3.0,1710.0,315.2046783625731,nan,nan,nan,nan,nan,539000.0
AL,Prattville,Peachtree St,36066,32.45789,-86.44706,4.0,2.0,1703.0,108.57310628302994,0.32999999999999996,0.32999999999999996,acres,nan,nan,184900.0
AL,Orange Beach,Perdido Beach Blvd APT 2144,36561,30.262003,-87.61198,1.0,1.0,685.0,786.8613138686131,4.356,9.999999999999999e-05,sqft,nan,nan,539000.0
AL,Warrior,Gilbert Ln,35180,33.800705,-86.89107,2.0,2.0,2256.0,42.10992907801418,1.8,1.8,acres,nan,1325,95000.0
AL,Montgomery,E Delano Ave,36105,32.337,-86.29974,3.0,2.0,1428.0,90.96638655462185,0.26,0.26,acres,127500,1019,129900.0
AL,Auburn,Deerfield Ct,36832,32.595737,-85.55934,3.0,2.0,1471.0,200.54384772263765,0.37,0.37,acres,nan,nan,295000.0
AL,Birmingham,Chase Ln #3015,35215,33.66169,-86.67905,1.0,1.0,741.0,80.83670715249663,0.0,0.0,sqft,58500,741,59900.0
AL,Troy,County Road 2225,36079,31.705172,-85.99862,3.0,2.0,1920.0,148.4375,3.0,3.0,acres,278400,1867,285000.0
AL,Pelham,Trail Ridge Dr,35124,33.338062,-86.79956,3.0,3.0,2517.0,109.25705204608661,0.88,0.88,acres,273600,1949,275000.0
AL,Birmingham,93rd St N,35206,33.588055,-86.717026,3.0,1.0,1136.0,140.75704225352112,0.76,0.76,acres,nan,nan,159900.0
AL,Athens,Lydia Corey Rd,35614,34.83629,-87.036156,3.0,1.0,1218.0,147.7832512315271,0.5,0.5,acres,nan,nan,180000.0
AL,Dothan,Griffin Dr,36303,31.256407,-85.43638,2.0,2.0,1773.0,107.15736040609137,0.65,0.65,acres,188000,1500,189990.0
AL,Fosters,Lock 9 Rd,35463,33.067043,-87.694695,3.0,2.0,1292.0,177.94117647058823,0.55,0.55,acres,nan,1371,229900.0
AL,Gulf Shores,Walther Dr,36542,30.295889,-87.66739,3.0,2.0,1728.0,190.91435185185185,8276.4,0.19,sqft,nan,nan,329900.0
AL,Duncanville,Butterfly Dr,35456,33.10935,-87.46574,3.0,2.0,1224.0,162.58169934640523,nan,nan,nan,141100,1227,199000.0
AL,Montgomery,George B Edmondson Dr,36110,32.40325,-86.28537,3.0,1.0,1050.0,65.71428571428571,6969.6,0.16,sqft,66500,950,69000.0
AL,Tuscaloosa,Laurel Lake Dr,35405,33.141556,-87.568474,4.0,2.0,1791.0,144.0536013400335,0.29,0.29,acres,257400,1794,258000.0
AL,Phenix City,Irish Ln,36869,32.44735,-84.99815,4.0,3.0,2453.0,108.03098247044436,7405.200000000001,0.17,sqft,nan,nan,265000.0
AL,Irvington,Oak St,36544,30.467716,-88.23551,3.0,2.0,1505.0,132.37209302325581,0.8023,0.8023,acres,192200,1450,199220.0
AL,Prattville,Golson Rd,36067,32.446907,-86.55534,4.0,5.0,2924.0,139.87688098495212,10.0,10.0,acres,nan,nan,409000.0
AL,Muscle Shoals,Gargis Hollow Rd,35661,34.797276,-87.50192,3.0,1.0,1100.0,163.54545454545453,0.65,0.65,acres,nan,nan,179900.0
AL,Tallassee,Powers Ave,36078,32.53751,-85.8778,3.0,2.0,1640.0,125.0,0.36,0.36,acres,nan,nan,205000.0
AL,Montgomery,Valley Brook Ln,36117,32.408894,-86.201035,4.0,2.0,1488.0,122.98387096774194,0.27999999999999997,0.27999999999999997,acres,182400,1450,183000.0
AL,Birmingham,Crest Brook Rd,35223,33.497654,-86.71149,4.0,3.0,2592.0,231.28858024691357,0.44,0.44,acres,nan,nan,599500.0
AL,Jackson,Belview Cir,36545,31.542847,-87.88674,3.0,2.0,1060.0,113.11320754716981,0.79,0.79,acres,nan,nan,119900.0
AL,Orange Beach,Ono Blvd,36561,30.282024,-87.53777,3.0,2.0,1524.0,393.04461942257217,0.26599999999999996,0.26599999999999996,acres,nan,nan,599000.0
AL,Eclectic,Beach Dr,36024,32.7011,-85.96478,2.0,2.0,nan,nan,nan,nan,nan,241100,1167,325000.0
AL,Helena,Dublin Dr,35080,33.269222,-86.84463,3.0,2.0,1262.0,178.28843106180665,7405.200000000001,0.17,sqft,nan,nan,225000.0
AL,Foley,Meadow Ln,36535,30.396852,-87.67533,3.0,2.0,1528.0,182.59162303664922,0.29500000000000004,0.29500000000000004,acres,nan,nan,279000.0
AL,Mobile,W Hillwood Dr,36605,30.62461,-88.09249,4.0,2.0,2600.0,96.15384615384616,0.43370000000000003,0.43370000000000003,acres,nan,2100,250000.0
AL,Cullman,County Road 710,35055,34.148727,-86.77304,4.0,2.0,1600.0,93.75,4.8,4.8,acres,149200,1822,150000.0
AL,Spanish Fort,Caisson Trce,36527,30.682983,-87.90636,4.0,3.0,2802.0,153.46181299072092,0.42000000000000004,0.42000000000000004,acres,nan,nan,430000.0
AL,Webb,Ben Ivey Rd,36376,31.22486,-85.25838,4.0,2.0,1313.0,49.42878903274943,1313.0,1313.0,acres,62300,1300,64900.0
AL,Valley Grande,Berry Rd,36701,33.0,-87.0,3.0,3.0,1556.0,96.33676092544987,0.65,0.65,acres,nan,nan,149900.0
AL,Huntsville,Lynn Rd NW,35810,34.78267,-86.58862,4.0,2.0,1511.0,119.12640635340834,0.39,0.39,acres,179400,1433,180000.0
AL,Guntersville,Wray Rd,35976,34.300037,-86.39073,3.0,3.0,2149.0,65.10004653327128,0.5,0.5,acres,139800,1800,139900.0
AL,Valley,Lee Road 895,36854,32.68981,-85.17476,4.0,3.0,2100.0,188.0952380952381,0.37,0.37,acres,nan,nan,395000.0
AL,Auburn,S Cedarbrook Dr,36830,32.63288,-85.48234,4.0,3.0,2106.0,175.64102564102564,0.36,0.36,acres,nan,nan,369900.0
AL,Mobile,Oak Lane Cir W,36618,30.71445,-88.135284,3.0,1.0,1217.0,122.43221035332786,8202.348,0.1883,sqft,nan,1300,149000.0
AL,Birmingham,27th St,35218,33.501514,-86.89199,3.0,2.0,1418.0,98.73060648801129,7405.200000000001,0.17,sqft,130000,1212,140000.0
AL,Semmes,Wulff Rd S,36575,30.761631,-88.292496,4.0,2.0,2520.0,118.77738095238095,0.9141000000000001,0.9141000000000001,acres,298200,2025,299319.0
AL,Arab,Ruth Rd,35016,34.356606,-86.522484,3.0,2.0,1712.0,113.90186915887851,1.0,1.0,acres,194300,1628,195000.0
AL,Guntersville,Buttercup Dr #425-427,35976,34.42224,-86.25966,2.0,1.0,925.0,167.55675675675676,9147.6,0.21000000000000002,sqft,146600,1200,154990.0
AL,Fort Mitchell,Ihagee Creek Cir,36856,32.232662,-84.973465,4.0,2.0,2002.0,134.86513486513488,0.44,0.44,acres,nan,nan,270000.0
AL,Gulf Shores,N Gemini St,36542,30.302923,-87.69361,4.0,2.0,1856.0,206.30387931034483,6242.148,0.1433,sqft,nan,nan,382900.0
AL,Clanton,County Road 32,35046,32.878918,-86.56741,3.0,2.0,1152.0,147.48263888888889,2.15,2.15,acres,169500,1194,169900.0
AL,Daleville,Gritney Rd,36322,31.264801,-85.72387,3.0,2.0,1902.0,94.6372239747634,0.32999999999999996,0.32999999999999996,acres,nan,nan,180000.0
AL,Anniston,Eulaton Rd,36201,33.654697,-85.90091,3.0,2.0,1696.0,29.451650943396228,0.5,0.5,acres,nan,1194,49950.0
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
AL,Kellyton,Coosa County Rd,35089,32.981297,-86.03913,3.0,2.0,1760.0,78.97727272727273,3.0,3.0,acres,nan,nan,139000.0
AL,Prattville,Gray Dr,36067,32.444508,-86.47387,3.0,2.0,2000.0,112.45,10454.4,0.24,sqft,nan,nan,224900.0
AL,Huntsville,Pops Cor,35811,34.777668,-86.48719,4.0,2.0,2289.0,152.9051987767584,0.51,0.51,acres,nan,nan,350000.0
AL,Rogersville,County Road 165,35652,34.81635,-87.262695,3.0,3.0,1400.0,132.07142857142858,0.5,0.5,acres,182100,1300,184900.0
AL,Kellyton,Coosa County Road 50,35089,32.981277,-86.039116,3.0,2.0,1760.0,79.48863636363636,3.0,3.0,acres,nan,605,139900.0
AL,Spanish Fort,Caisson Trce,36527,30.678589,-87.90917,5.0,4.0,2600.0,144.23076923076923,0.665,0.665,acres,nan,nan,375000.0
AL,Vernon,Pennington Ln,35592,33.787724,-88.165764,3.0,1.0,1187.0,67.39679865206402,4.0,4.0,acres,76700,1650,80000.0
AL,Gallion,Maple St,36742,32.512672,-87.71695,3.0,2.0,2925.0,135.04273504273505,6.0,6.0,acres,393600,2459,395000.0
AL,Wilmer,Fillingim Rd,36587,30.790745,-88.30819,4.0,3.0,2541.0,118.06375442739079,2.3,2.3,acres,298900,1099,300000.0
AL,Thorsby,Jones St,35171,32.91567,-86.69866,5.0,3.0,2370.0,116.83544303797468,10.0,10.0,acres,nan,1905,276900.0
AL,Cullman,Barton Dr NE,35055,34.191113,-86.81209,3.0,2.0,2349.0,108.55683269476373,0.53,0.53,acres,253100,1599,255000.0
AL,Mobile,Scarlett Oak Dr,36608,30.62828,-88.35601,3.0,2.0,1232.0,156.25,0.37750000000000006,0.37750000000000006,acres,nan,nan,192500.0
AL,Abbeville,S Lakeview Dr,36310,31.65619,-85.10319,4.0,2.0,1344.0,115.25297619047619,0.93,0.93,acres,117000,nan,154900.0
AL,Summerdale,County Road 34,36580,30.494781,-87.73094,3.0,2.0,1908.0,209.38155136268344,3.07,3.07,acres,nan,nan,399500.0
AL,Bay Minette,W 6th St,36507,30.887451,-87.77709,4.0,3.0,2100.0,114.23809523809524,0.302,0.302,acres,nan,nan,239900.0
AL,Anniston,Parkwood Dr,36201,33.688515,-85.862495,3.0,2.0,1016.0,157.48031496062993,0.5,0.5,acres,159400,1032,160000.0
AL,Grand Bay,Deer Cir,36541,30.559324,-88.4035,4.0,3.0,2400.0,162.67083333333332,2.3,2.3,acres,392200,2649,390410.0
AL,Stevenson,County Road 370,35772,34.907852,-85.76508,4.0,2.0,1755.0,136.6951566951567,0.68,0.68,acres,238000,1599,239900.0
AL,Huntsville,Antietam Rd SE,35803,34.61809,-86.54882,3.0,2.0,1457.0,171.58544955387782,9147.6,0.21000000000000002,sqft,247200,1599,250000.0
AL,Foley,Fulton Loop,36535,30.37459,-87.69701,3.0,2.0,1588.0,188.85390428211588,10402.128,0.2388,sqft,nan,nan,299900.0
AL,Owens Cross Roads,Jump St SE,35763,34.635723,-86.49413,4.0,3.0,2210.0,176.01809954751133,0.25,0.25,acres,nan,nan,389000.0
AL,Slocomb,E State Highway 52,36375,31.106539,-85.629974,4.0,3.0,2797.0,130.49696102967465,10.0,10.0,acres,nan,nan,365000.0
AL,Columbiana,Hillsdale Dr,35051,33.142124,-86.60367,4.0,2.0,2432.0,27.919407894736842,0.77,0.77,acres,nan,nan,67900.0
AL,Owens Cross Roads,Chaco St,35763,34.61587,-86.497795,3.0,2.0,1480.0,202.7027027027027,10720.0,0.2460973370064279,sqft,nan,nan,300000.0
AL,Saraland,Deer Run Dr,36571,30.841074,-88.08948,3.0,2.0,1828.0,108.31509846827133,0.4658,0.4658,acres,199700,1599,198000.0
AL,Athens,Rolling Vista Dr,35613,34.75443,-86.88578,4.0,2.0,1932.0,162.99171842650102,8712.0,0.2,sqft,314100,1914,314900.0
AL,Owens Cross Roads,Eastwood Dr,35763,34.61488,-86.45121,3.0,2.0,1654.0,181.3180169286578,1.65,1.65,acres,298300,1934,299900.0
AL,Gulf Shores,E 22nd Ave,36542,30.275293,-87.68028,3.0,2.0,1305.0,252.7969348659004,0.351,0.351,acres,nan,nan,329900.0
AL,Montgomery,Limestone Ct,36117,32.35384,-86.20596,2.0,3.0,1320.0,101.51515151515152,nan,nan,nan,116400,1150,134000.0
AL,Scottsboro,Woodall Ln,35768,34.67045,-86.05488,3.0,2.0,1586.0,157.56620428751577,0.37,0.37,acres,247400,1235,249900.0
AL,Tuscaloosa,Havenridge Loop,35405,33.12312,-87.54705,4.0,3.0,2526.0,170.19002375296913,0.25,0.25,acres,nan,nan,429900.0
AL,Athens,Thomas St,35611,34.801434,-86.959984,3.0,1.0,1100.0,147.27272727272728,1.0,1.0,acres,nan,nan,162000.0
AL,Montgomery,Cottingham Dr,36106,32.34567,-86.23511,4.0,2.0,1680.0,77.38035714285714,0.27609999999999996,0.27609999999999996,acres,128800,1394,129999.0
AL,Chickasaw,6th St,36611,30.762444,-88.08054,2.0,1.0,1316.0,72.56838905775076,6995.736,0.1606,sqft,94900,1099,95500.0
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
AL,Centreville,Wilson Rd,35042,32.98726,-87.21477,3.0,2.0,1408.0,99.36079545454545,0.61,0.61,acres,137400,1350,139900.0
AL,Jasper,Forest Rd,35504,33.857433,-87.262695,3.0,2.0,1800.0,152.77777777777777,nan,nan,nan,153900,1635,275000.0
AL,Birmingham,5th Way Cir NW,35215,33.642715,-86.702225,3.0,3.0,1992.0,110.4417670682731,0.42,0.42,acres,184200,1270,220000.0
AL,Dothan,Wimbledon Dr,36305,31.211576,-85.453156,4.0,2.0,2241.0,124.9442213297635,0.33999999999999997,0.33999999999999997,acres,277900,2064,280000.0
AL,Daphne,Rolling Hill Dr,36526,30.64606,-87.88291,4.0,4.0,2755.0,96.18874773139746,0.259,0.259,acres,nan,nan,265000.0
AL,Dothan,Granberry Dr,36303,31.275568,-85.43938,3.0,1.0,1289.0,100.77579519006981,0.33999999999999997,0.33999999999999997,acres,118900,1185,129900.0
AL,Florence,Malone Cir,35630,34.825504,-87.6715,3.0,2.0,1272.0,141.4308176100629,10018.8,0.22999999999999998,sqft,178800,1495,179900.0
AL,Montgomery,Wilmington Rd,36105,32.34212,-86.30114,3.0,2.0,1732.0,35.79676674364896,nan,nan,nan,59900,1320,62000.0
AL,Birmingham,23rd St SW,35211,33.485176,-86.87472,3.0,2.0,1360.0,44.044117647058826,7405.200000000001,0.17,sqft,nan,nan,59900.0
AL,Mobile,S Georgia Ave,36604,30.680508,-88.06529,4.0,3.0,3723.0,195.8098307816277,6551.424,0.1504,sqft,729200,3759,729000.0
AL,Saraland,Pake Rd,36571,30.847399,-88.13863,3.0,2.0,2032.0,145.17667322834646,1.65,1.65,acres,nan,nan,294999.0
AL,Robertsdale,Roserun Rd,36567,30.642878,-87.67365,4.0,5.0,2950.0,167.79661016949152,3.0,3.0,acres,nan,nan,495000.0
AL,Montgomery,Greensboro Dr,36108,32.303844,-86.34714,3.0,2.0,1000.0,110.0,8276.4,0.19,sqft,106800,950,110000.0
AL,Huntsville,Marymont Dr NW,35810,34.778187,-86.605255,3.0,2.0,1320.0,155.3030303030303,0.3,0.3,acres,204200,1494,205000.0
AL,Fairhope,Fairfax Dr,36532,30.504642,-87.87718,5.0,4.0,3479.0,185.36935901121012,0.475,0.475,acres,nan,nan,644900.0
AL,Fairhope,Viale Trentino,36532,30.557747,-87.896324,3.0,4.0,3238.0,208.46201358863496,0.26,0.26,acres,nan,nan,675000.0
AL,Huntsville,Blake Bottom Rd,35806,34.78706,-86.70479,5.0,4.0,4600.0,173.69565217391303,2.1,2.1,acres,nan,nan,799000.0
AL,Huntsville,Kenwood Dr NW,35810,34.784073,-86.58795,4.0,2.0,1569.0,143.33970681963035,0.43,0.43,acres,224100,1432,224900.0
AL,Pelham,Hidden Creek Cir,35124,33.28992,-86.80459,2.0,2.0,1175.0,187.2340425531915,3049.2000000000003,0.07,sqft,nan,nan,220000.0
AL,Prattville,Buckeye Cir,36067,32.59268,-86.69812,3.0,2.0,1144.0,135.48951048951048,6.07,6.07,acres,146900,1200,155000.0
AL,Fairhope,Wisteria St,36532,30.51387,-87.90105,4.0,4.0,3384.0,162.52955082742318,0.4,0.4,acres,511400,2999,550000.0
AL,Eufaula,Highway 30,36027,31.872173,-85.21629,3.0,1.0,1216.0,119.24342105263158,0.45,0.45,acres,138400,1099,145000.0
AL,Mobile,Spring Grv N,36695,30.644339,-88.25151,3.0,2.0,1539.0,155.94541910331384,8916.732,0.2047,sqft,239800,1679,240000.0
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
AL,Montgomery,Colgate Dr,36109,32.384464,-86.22411,3.0,2.0,1706.0,99.58968347010551,10875.0,0.24965564738292012,sqft,nan,nan,169900.0
AL,Fairhope,Royal Ln,36532,30.517668,-87.85656,4.0,2.0,2060.0,203.39805825242718,0.39399999999999996,0.39399999999999996,acres,nan,nan,419000.0
AL,Enterprise,Stoneridge Rd,36330,31.326319,-85.883064,3.0,2.0,1511.0,142.28987425545995,10018.8,0.22999999999999998,sqft,nan,nan,215000.0
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
AL,Birmingham,47th St W,35208,33.48694,-86.90086,4.0,2.0,2113.0,59.11026975863701,6969.6,0.16,sqft,121500,1132,124900.0
AL,Florence,Edgewood Dr,35630,34.817142,-87.68756,3.0,1.0,1089.0,151.42332415059687,5227.2,0.12,sqft,163500,999,164900.0
AL,Ozark,S Highway 123,36360,31.412834,-85.61016,3.0,2.0,1366.0,100.29282576866764,0.41,0.41,acres,nan,665,137000.0
AL,Scottsboro,Skyline Shores Dr,35769,34.571102,-86.11438,3.0,4.0,2509.0,288.9597449182941,nan,nan,nan,667100,3721,725000.0
AL,Boaz,Fire Tower Rd,35956,34.157356,-86.18112,5.0,3.0,2554.0,77.9169929522318,3.32,3.32,acres,184300,1796,199000.0
AL,Guntersville,Browns Valley Rd,35976,34.287952,-86.39717,5.0,4.0,3862.0,200.67322630761262,6.0,6.0,acres,714200,2921,775000.0
AL,Anniston,Crestview Rd,36207,33.649113,-85.79814,4.0,3.0,2694.0,57.498144023756495,0.49,0.49,acres,nan,nan,154900.0
AL,Crane Hill,County Road 168,35053,33.96913,-87.106636,3.0,2.0,1100.0,327.1818181818182,nan,nan,nan,359200,2839,359900.0
AL,Theodore,Rester Rd,36582,30.565338,-88.20124,3.0,2.0,2300.0,52.130434782608695,0.5438999999999999,0.5438999999999999,acres,nan,nan,119900.0
AL,Mobile,Lumpkin Grove Ln,36608,30.64717,-88.32544,3.0,2.0,1404.0,170.9045584045584,0.2502,0.2502,acres,239200,1628,239950.0
AL,Daleville,Richardson Dr,36322,31.31328,-85.703,3.0,2.0,1530.0,111.04575163398692,0.29,0.29,acres,168900,1452,169900.0
AL,Dothan,Santolina Rd,36303,31.238642,-85.42869,4.0,4.0,2180.0,121.5137614678899,0.38,0.38,acres,262500,1963,264900.0
AL,Tuscaloosa,Stardust Dr,35405,33.116016,-87.56847,4.0,3.0,2096.0,143.0820610687023,0.26,0.26,acres,299400,1700,299900.0
AL,Gadsden,N 32nd St,35904,34.02474,-86.05376,3.0,2.0,1728.0,72.2800925925926,10018.800000000001,0.23000000000000004,sqft,nan,nan,124900.0
AL,Madison,Henderson Cir,35756,34.74326,-86.802666,3.0,2.0,1968.0,193.03861788617886,0.95,0.95,acres,379300,1925,379900.0
AL,Selma,Barker St,36701,32.40305,-87.05787,3.0,2.0,1655.0,69.42598187311178,0.32,0.32,acres,nan,nan,114900.0
AL,Repton,Halls Crossroads Rd,36475,31.401741,-87.3086,3.0,2.0,1740.0,143.67816091954023,2.0,2.0,acres,249100,820,250000.0
AL,Anniston,Belmont Rd,36207,33.6485,-85.81168,4.0,4.0,3125.0,63.2,0.37,0.37,acres,189800,2034,197500.0
AL,Alabaster,Vincent St,35007,33.177425,-86.822235,4.0,2.0,1898.0,136.9336143308746,7840.799999999999,0.18,sqft,nan,nan,259900.0
AL,Athens,W Hobbs St,35611,34.8054,-86.985596,4.0,2.0,1566.0,159.00383141762453,nan,nan,nan,nan,nan,249000.0
AL,Montgomery,E Audubon Rd,36111,32.327934,-86.28739,3.0,1.0,1432.0,45.391061452513966,0.31,0.31,acres,nan,nan,65000.0
AL,Foley,Abbey Loop,36535,30.425716,-87.69967,3.0,2.0,1676.0,167.00477326968974,8712.0,0.2,sqft,278500,1949,279900.0
AL,Oxford,Ina Ln,36203,33.587418,-85.91039,3.0,2.0,1680.0,55.357142857142854,0.38,0.38,acres,nan,nan,93000.0
AL,Crane Hill,County Road 870,35053,34.057236,-87.0346,3.0,1.0,1253.0,94.17398244213886,8.8,8.8,acres,117300,1106,118000.0
AL,Ramer,Strawberry Ct,36069,32.05632,-86.18998,3.0,1.0,1050.0,119.04761904761905,1.0,1.0,acres,122800,1025,125000.0
AL,Orange Beach,Carondelette Dr,36561,30.279825,-87.57666,3.0,3.0,2054.0,340.79844206426486,0.362,0.362,acres,nan,nan,700000.0
AL,Orange Beach,Turtle Key Dr,36561,30.303347,-87.47633,6.0,6.0,3138.0,286.80688336520075,1.23,1.23,acres,896800,8482,900000.0
AL,Cullman,County Road 897,35057,34.17419,-87.00112,3.0,3.0,1680.0,184.52380952380952,2.3,2.3,acres,213500,1650,310000.0
AL,Prichard,Lorraine Ave,36610,30.74002,-88.085205,2.0,1.0,1000.0,30.0,0.5,0.5,acres,28100,1099,30000.0
AL,Foley,Chloe St,36535,30.368938,-87.70316,3.0,2.0,1898.0,192.30769230769232,7492.32,0.172,sqft,nan,nan,365000.0
AL,Florala,Babe Lawrence Rd,36442,31.01055,-86.250656,4.0,5.0,1400.0,196.42857142857142,21.44,21.44,acres,274400,1674,275000.0
AL,Hartford,Loveless St,36344,31.118282,-85.672005,3.0,2.0,1176.0,144.47278911564626,0.27,0.27,acres,nan,nan,169900.0
AL,Harvest,Centennial Dr,35749,34.83901,-86.75245,4.0,2.0,1948.0,159.13757700205338,0.47000000000000003,0.47000000000000003,acres,nan,nan,310000.0
AL,Brundidge,State Highway 10,36010,31.726835,-85.755905,4.0,3.0,1652.0,102.90556900726392,2.35,2.35,acres,163500,1275,170000.0
AL,Montgomery,Croydon Rd,36109,32.38984,-86.24046,3.0,2.0,1422.0,137.06047819971872,0.32999999999999996,0.32999999999999996,acres,nan,nan,194900.0
AL,Harvest,Clydesdale Ln,35749,34.832855,-86.77445,3.0,2.0,2063.0,138.14832767813863,8712.0,0.2,sqft,nan,nan,285000.0
AL,Trussville,Cahaba Forest Dr,35173,33.6051,-86.599915,3.0,2.0,2032.0,145.1771653543307,0.36,0.36,acres,296600,1781,295000.0
AL,Falkville,County Road 1447,35622,34.298946,-86.8004,3.0,2.0,1326.0,158.29562594268478,0.5,0.5,acres,nan,nan,209900.0
AL,Attalla,5th St NW,35954,34.024174,-86.090225,3.0,2.0,2225.0,57.97752808988764,0.26,0.26,acres,nan,nan,129000.0
AL,Auburn,Belmonte Dr,36830,32.5428,-85.512436,3.0,2.0,1881.0,175.43859649122808,0.33999999999999997,0.33999999999999997,acres,nan,nan,330000.0
AL,Gulf Shores,Orleans St,36542,30.281633,-87.69963,4.0,4.0,2941.0,255.0153009180551,3615.48,0.083,sqft,nan,nan,750000.0
AL,Goodwater,County Road 123,35072,33.0917,-86.06,3.0,2.0,1392.0,96.98275862068965,3.7,3.7,acres,nan,nan,135000.0
AL,Satsuma,Dale Dr,36572,30.86227,-88.04361,3.0,2.0,1640.0,134.08536585365854,0.3253,0.3253,acres,218500,1500,219900.0
AL,Huntsville,Mercator Dr NW,35810,34.80451,-86.61303,4.0,3.0,2800.0,64.25,0.43388429752066116,0.43388429752066116,acres,179400,1774,179900.0
AL,Owens X Rds,Winstead Cir,35763,34.567997,-86.44204,3.0,2.0,1520.0,170.39473684210526,5600.0,0.1285583103764922,sqft,257700,1674,259000.0
AL,Irvington,Irvington Bayou La Batre Hwy,36544,30.461224,-88.235054,3.0,2.0,1593.0,52.667922159447585,0.9410999999999999,0.9410999999999999,acres,nan,528,83900.0
AL,Mobile,Upham Pl,36607,30.689117,-88.090034,3.0,2.0,1689.0,148.01657785671995,10576.368,0.24280000000000002,sqft,249200,1500,250000.0
AL,Northport,Saint James Ct,35475,33.298985,-87.60132,3.0,2.0,1518.0,177.79973649538866,nan,nan,nan,257500,1635,269900.0
AL,Pelham,Shine Dr,35124,33.32549,-86.81488,3.0,3.0,1412.0,157.1529745042493,3484.8,0.08,sqft,223900,1565,221900.0
AL,Fairhope,Mockingbird Ln,36532,30.572453,-87.88975,4.0,3.0,3146.0,190.68658614113158,0.3,0.3,acres,573200,2500,599900.0
AL,Birmingham,Matt Aaron Ln,35215,33.651306,-86.658325,3.0,2.0,2032.0,127.95275590551181,8712.0,0.2,sqft,260700,1622,260000.0
AL,Odenville,Kelly Creek Rd,35120,33.59886,-86.44331,4.0,3.0,2374.0,136.8576242628475,1.0,1.0,acres,nan,nan,324900.0
AL,Wilmer,Christopher Rd,36587,30.792292,-88.29727,3.0,2.0,0.0,nan,0.5237999999999999,0.5237999999999999,acres,nan,299,47500.0
AL,Madison,Liberty Dr,35758,34.723103,-86.75427,4.0,3.0,2155.0,162.41252900232018,8712.0,0.2,sqft,349400,2050,349999.0
AL,Gallant,Conservation Lake Rd,35972,33.990604,-86.2719,4.0,2.0,2252.0,53.152753108348136,7.84,7.84,acres,108700,1566,119700.0
AL,Mobile,Schillinger Rd S,36695,30.656637,-88.22562,3.0,2.0,1456.0,147.83997252747253,0.4251,0.4251,acres,215700,1599,215255.0
AL,Tuscaloosa,18th St,35401,33.19431,-87.5363,4.0,3.0,1656.0,105.67632850241546,nan,nan,nan,175100,1794,175000.0
AL,Dothan,Doncaster Way,36305,31.235125,-85.48253,3.0,2.0,2008.0,129.43227091633466,0.64,0.64,acres,245600,1882,259900.0
